actividad financiera	finantzaketa-jarduera	Economic Sciences > Financial Accounting
actividad financiera	finantza-jarduera	Juridical Sciences & Law > Finance law
actividad inspectora	ikuskatze-jarduera	Juridical Sciences & Law > Administrative law
actividad inspectora	ikuskapen-jarduera; jarduera ikuskatzaile	Juridical Sciences & Law > Finance law
actividad metabólica	aktibitate metaboliko	Technological Sciences > Environmental technology and engineering
actividad metabólica	jarduera metaboliko; metabolismo-jarduera	Life sciences > Animal Biology
actividad metabólica	jarduera metaboliko	Life sciences > Cell biology
activo corriente	aktibo korronte; aktibo zirkulatzaile	Economic Sciences > Economic accounting
activo corriente	aktibo korriente	Economic Sciences > Financial Accounting
activo corriente	aktibo korronte	Economic Sciences > Organization and management of enterprises
activo financiero	aktibo finantzario	Economic Sciences > Financial Accounting
activo financiero	aktibo finantzario; financial asset; finantza-aktibo	Economic Sciences > Economic accounting
activo financiero	aktibo finantzario; finantza aktibo	Economic Sciences > Organization and management of enterprises
activo financiero	aktibo finantzario; finantza-aktibo	Juridical Sciences & Law > Finance law
activo financiero	aktibo finantziero	Juridical Sciences & Law > Commercial law
activo inmaterial	aktibo immaterial	Economic Sciences > Organization and management of enterprises
activo inmaterial	aktibo inmaterial; aktibo ukiezin	Economic Sciences > Economic accounting
acto	egitate	Juridical Sciences & Law > Constitutional law
acto	ekitaldi	Juridical Sciences & Law > Labour and Social Security law
acto	egintza	Juridical Sciences & Law > Civil law
acto	egintza	Juridical Sciences & Law > Procedural law
acto	administrazio-egintza; egintza; egintza administratibo	Juridical Sciences & Law > Administrative law
acto administrativo	administrazio-egintza; egintza; egintza administratibo	Juridical Sciences & Law > Administrative law
acto administrativo	ekintza administratibo	Juridical Sciences & Law > Finance law
acto de conciliación	adiskidetze-ekitaldi	Juridical Sciences & Law > Procedural law
acto de conciliación	adiskidetze-egintza	Juridical Sciences & Law > Civil law
acto de conciliación	adiskidetze-ekitaldi	Juridical Sciences & Law > Labour and Social Security law
acto unilateral	aldebakarreko jokabide	Juridical Sciences & Law > International law
acto unilateral	alde bakarreko egintza	Juridical Sciences & Law > Civil law
actor	akziodun; auzi-jartzaile; akusatzaile	Juridical Sciences & Law > Roman law
actor	egile	Juridical Sciences & Law > Constitutional law
actuación	jarduketa	Juridical Sciences & Law > Procedural law
actuación	jarduera; funtzionamendu; jardunbide; prozedura	Juridical Sciences & Law > Constitutional law
actuador	eragile	Technological Sciences > Environmental technology and engineering
actuador	eragingailu	Technological Sciences > Electrical technology and engineering
actuador	eragingailu	Technological Sciences > Instrumentation technology
acuerdo	adospen; akordio; itun	Technological Sciences > Projects
acuerdo	akordio	Juridical Sciences & Law > Constitutional law
acuerdo	akordio; hitzarmen	Economic Sciences > Economic accounting
acuerdo	akordio; hitzarmen; adostasun; hitzarmen; tratatu; itun	Juridical Sciences & Law > International law
acuerdo	adostasun; akordio	Juridical Sciences & Law > Finance law
acuerdo	adostasun	Juridical Sciences & Law > Law Philosophy
acuerdo	adostasun	Education sciences
acuerdo	adostasun	Juridical Sciences & Law > Labour and Social Security law
acuerdo	akordio	Juridical Sciences & Law > Canon law
acuerdo arbitral	akordio arbitral; hitzarmen arbitral	Juridical Sciences & Law > International law
acuerdo arbitral	arbitraje-hitzarmen	Juridical Sciences & Law > Civil law
acumulación	metaketa; pilaketa	Juridical Sciences & Law > Procedural law
acumulación	metatze	Juridical Sciences & Law > Administrative law
acumulación	metaketa; pilaketa	Technological Sciences > Environmental technology and engineering
acumulación	metaketa	Medical Sciences > Pharmacology
adaptación	moldaketa; moldatze	Technological Sciences > Environmental technology and engineering
adaptación	adaptazio	Education sciences
adaptación	egokitzapen	Technological Sciences > Projects
adaptación	egokitzapen	Physics > Electro-magnetism
adaptación	egokitzapen	Technological Sciences > Telecommunications technology
adaptación	moldapen	Life sciences > Animal Biology
adelanto	aurreratze	Technological Sciences > Projects
adelanto	aurrerakin	Economic Sciences > Organization and management of enterprises
adherencia	atxikidura	Medical Sciences > Microbiology
adherencia	atxikidura	Technological Sciences > Environmental technology and engineering
adherencia	itxitura	Mathematics > Topology
adhesión	adhesio; atxikimendu; atxikipen	Juridical Sciences & Law > International law
adhesión	atxikimendu	Juridical Sciences & Law > Finance law
adhesión	atxikidura	Life sciences > Cell biology
adhesión	atxikitze	Juridical Sciences & Law > European Union law
adhesión	atxikidura	Life sciences > Microbiology
adición	batura	Life sciences > Animal Biology
adición	batuketa	Physics > General Physics specialities
adición	batuketa	Mathematics > Analysis and functional analysis
adición	batuketa	Physics > Electro-magnetism
adición	eransketa	Juridical Sciences & Law > Roman law
aditivo	aditibo; substantzia gehigarri	Technological Sciences > Environmental technology and engineering
aditivo	gehigarri	Technological Sciences > Food technology
adjudicación	esleipen	Juridical Sciences & Law > Law Philosophy
adjudicación	adjudikazio	Juridical Sciences & Law > Roman law
adjudicación	adjudikazio; esleipen	Juridical Sciences & Law > Finance law
adjudicación	adjudikazio	Technological Sciences > Telecommunications technology
adjudicación	esleipen	Technological Sciences > Projects
adjudicación	esleipen	Medical Sciences > Nutritional sciences
adjudicación	esleipen	Juridical Sciences & Law > Civil law
adjudicación	adjudikazio; esleipen	Juridical Sciences & Law > Administrative law
adjudicación para pago	pagurako adjudikazio; pagurako esleipen	Juridical Sciences & Law > Finance law
adjudicación para pago	pagutarako adjudikazio	Juridical Sciences & Law > Procedural law
adjudicar	adjudikatze	Juridical Sciences & Law > Roman law
adjudicar	esleitu	Juridical Sciences & Law > Law Philosophy
adjudicar	esleitu	Juridical Sciences & Law > Administrative law
adjudicar	esleitu	Economic Sciences > Economic accounting
administración local	administrazio lokal; toki administrazio	Juridical Sciences & Law > Administrative law
administración local	herri-erakunde	Juridical Sciences & Law > Finance law
administración local	toki-administrazio; tokiko administrazio	Juridical Sciences & Law > Constitutional law
administrativo	administratibo	Education sciences
administrativo	administratzaile	Economic Sciences > Economic accounting
ADN	azido desoxirribonukleiko	Life sciences > Biochemistry and Molecular Biology
ADN	azido desoxirribonukleiko; DNA molekula	Life sciences > Cell biology
adquisición	eskurapen	Juridical Sciences & Law > Roman law
adquisición	eskuraketa	Economic Sciences > Organization and management of enterprises
adquisición	eskuratze	Economic Sciences > Economic accounting
adquisición	eskuraketa; eskuratze	Juridical Sciences & Law > Administrative law
adquisición	jabetze	Education sciences
adquisición	erosketa	Technological Sciences > Projects
adquisición	eskuraketa; eskuratze	Technological Sciences > Instrumentation technology
adyuvante	adjubante	Life sciences > Biochemistry and Molecular Biology
adyuvante	lagungarri	Medical Sciences > Pharmacology
afección	borondate on	Juridical Sciences & Law > Roman law
afección	afekzio	Juridical Sciences & Law > Finance law
afección de bienes	atxikitze-eskubide; ondasunen atxikipen	Juridical Sciences & Law > Finance law
afección de bienes	afekzio; ondasunen afekzio	Juridical Sciences & Law > Procedural law
afinidad	afinitate	Technological Sciences > Environmental technology and engineering
afinidad	afinidad	Juridical Sciences & Law > Roman law
afinidad	afinitate	Life sciences > Cell biology
afinidad	afinitate	Chemistry > Analytical chemistry
afinidad	afinitate; kidetasun	Life sciences > Animal Biology
afinidad	afinitate	Medical Sciences > Pharmacology
afinidad	afinitate	Medical Sciences > Pharmaceutical Technology
afinidad	afinitate	Life sciences > Biochemistry and Molecular Biology
afinidad	elkarkidetasun	Juridical Sciences & Law > Constitutional law
afloramiento	azaleratze; upwelling	Earth and Space Sciences > Metereology and Oceanography
afloramiento	azaleramendu	Earth and Space Sciences > Geology
agente	agente	Juridical Sciences & Law > International law
agente	eragile	Education sciences
agente	agente	Medical Sciences > Medical diagnostic and Treatment Technology
agente	agente	Medical Sciences > Pharmaceutical Technology
agente económico	artekari ekonomiko	Economic Sciences > Economic theory
agente económico	agente ekonomiko; ekonomia-agente	Economic Sciences > Economic accounting
agente etiológico	agente etiologiko	Life sciences > Microbiology
agente etiológico	eragile etiologiko	Medical Sciences > Microbiology
agente infeccioso	agente infekzioso	Life sciences > Microbiology
agente infeccioso	infekzio-eragile	Life sciences > Biochemistry and Molecular Biology
agente infeccioso	eragile infekzioso	Medical Sciences > Microbiology
agente limpiador	agente garbitzaile	Life sciences > Microbiology
agente limpiador	garbiketa-agente	Life sciences > Cell biology
agotamiento	agortze	Technological Sciences > Environmental technology and engineering
agotamiento	agorpen	Juridical Sciences & Law > Criminal law
agregación	gehikuntza	Economic Sciences > Economic accounting
agregación	agregazio	Juridical Sciences & Law > Civil law
agregación	agregazio	Medical Sciences > Pharmaceutical Technology
agua destilada	ur distilatu	Technological Sciences > Environmental technology and engineering
agua destilada	ur destilatu	Chemistry > Analytical chemistry
agua destilada	ur destilatu	Chemistry > Physical chemistry
agua destilada	ur distilatu	Life sciences > Cell biology
agua destilada	ur destilatu	Life sciences > Biochemistry and Molecular Biology
agua destilada	ur destilatu	Medical Sciences > Pharmaceutical Technology
aislamiento	isolamendu	Technological Sciences > Electrical technology and engineering
aislamiento	isolamendu	Medical Sciences > Public health
aislamiento	isolamendu	Technological Sciences > Construction technology
aislamiento	bakartze; isolamendu	Medical Sciences > Microbiology
aislamiento	isolamendu	Technological Sciences > Electronic technology
aislamiento	isolamendu	Chemistry > Physical chemistry
aislamiento	isolamendu	Technological Sciences > Projects
aislamiento	isolamendu	Life sciences > Microbiology
aislamiento	isolaketa	Life sciences > Cell biology
alcalinidad	alkalinitate	Chemistry > Analytical chemistry
alcalinidad	alkalinitate; alkalinotasun; basikotasun	Technological Sciences > Environmental technology and engineering
alcalinidad	alkalinotasun	Technological Sciences > Food technology
alcalinidad	alkalinotasun	Life sciences > Microbiology
alcance	irispen; nondik norako; norainoko	Technological Sciences > Projects
alcance	helmen; irismen	Physics > Theoretical physics
aleatorio	aleatorio	Medical Sciences > Pharmacology
aleatorio	zori	Economic Sciences > Econometrics
alimentación eléctrica	elikadura; elikatze; elikatze elektriko	Technological Sciences > Electrical technology and engineering
alimentación eléctrica	elikadura elektriko	Technological Sciences > Computer technology
